Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,MA20,MA50,Ticker,Signal
2024-12-09,1295.1500244140625,1315.0,1293.0999755859375,1303.0,14650002,47.26581056698626,-5.520418096326466,-13.365336221082485,1282.5100036621093,1334.5505029296876,RELIANCE,0
2024-12-10,1284.8499755859375,1294.9000244140625,1280.199951171875,1289.25,16043729,44.91814928408232,-6.268111393823119,-11.945891255630611,1282.5650024414062,1330.2885034179687,RELIANCE,0
2024-12-11,1278.199951171875,1290.0,1276.050048828125,1285.0,11724373,43.41869331809215,-7.312965795048512,-11.019306163514194,1282.8400024414063,1325.3290014648437,RELIANCE,0
2024-12-12,1262.9000244140625,1278.199951171875,1260.5999755859375,1270.0,20906813,40.101835121230685,-9.268752251958858,-10.669195381203128,1282.272503662109,1321.0555029296877,RELIANCE,0
2024-12-13,1272.8499755859375,1275.199951171875,1239.5999755859375,1260.0,28630222,43.143733987585136,-9.901708473696772,-10.515697999701858,1283.3125,1317.2160034179688,RELIANCE,0
2024-12-16,1268.300048828125,1281.0,1266.550048828125,1275.0,9486781,42.0910709598957,-10.647731483103826,-10.542104696382252,1283.3475036621094,1314.4425048828125,RELIANCE,0
2024-12-17,1245.300048828125,1263.9000244140625,1242.800048828125,1261.050048828125,17462791,37.15584645850422,-12.94563861032475,-11.022811479170752,1282.5750061035155,1311.6180053710937,RELIANCE,0
2024-12-18,1253.25,1259.949951171875,1240.6500244140625,1240.6500244140625,12670179,39.78399660817988,-13.96428041297986,-11.611105265932576,1283.1550048828126,1309.268505859375,RELIANCE,1
2024-12-19,1230.449951171875,1244.9000244140625,1229.0,1239.0,14244653,35.23314473796248,-16.422031812597425,-12.573290575265544,1283.5275024414063,1305.9305053710937,RELIANCE,1
2024-12-20,1205.300048828125,1239.5,1201.5,1224.0,20312896,31.018249500166192,-20.166734870344957,-14.091979434281429,1280.522503662109,1302.5445068359377,RELIANCE,1
2024-12-23,1222.300048828125,1227.199951171875,1213.199951171875,1215.0,10052824,36.54416502448503,-21.51467333586993,-15.576518214599128,1277.2875061035156,1299.5695068359375,RELIANCE,1
2024-12-24,1222.75,1233.550048828125,1221.0,1222.300048828125,6734917,36.68872638603494,-22.28967547793104,-16.91914966726551,1273.6400085449218,1296.5825073242188,RELIANCE,1
2024-12-26,1216.550048828125,1227.699951171875,1214.25,1224.25,10016178,35.48900057794053,-23.13744049208367,-18.16280783222914,1269.8075134277344,1293.4630078125,RELIANCE,1
2024-12-27,1221.050048828125,1227.9000244140625,1217.0,1218.300048828125,7000397,37.096796984134286,-23.17899495625329,-19.16604525703397,1267.3200134277345,1291.0035083007813,RELIANCE,1
2024-12-30,1210.699951171875,1223.199951171875,1208.0999755859375,1216.4000244140625,8818766,34.93987120869649,-23.77305259783907,-20.087446725194997,1263.2450134277344,1288.1360083007812,RELIANCE,1
2024-12-31,1215.449951171875,1219.0999755859375,1206.1500244140625,1208.0,6405475,36.75724155179672,-23.588647016769983,-20.78768678350999,1258.560009765625,1285.3165063476563,RELIANCE,0
2025-01-01,1221.25,1226.300048828125,1211.5999755859375,1214.8499755859375,5892590,38.99800135840994,-22.712671261645937,-21.17268367913718,1253.4575073242188,1282.5555053710937,RELIANCE,0
2025-01-02,1241.800048828125,1244.449951171875,1220.0,1221.25,15486276,46.26282719410344,-20.12821147562522,-20.96378923843479,1250.100012207031,1280.0075073242188,RELIANCE,0
2025-01-03,1251.1500244140625,1262.050048828125,1235.5,1243.9000244140625,15521102,49.22566378461328,-17.12810149424513,-20.19665168959686,1246.5550109863282,1278.1635083007814,RELIANCE,0
2025-01-06,1218.0,1262.0,1215.0,1253.949951171875,14816766,40.66493029457786,-17.226842328254406,-19.60268981732837,1241.877508544922,1275.7530078125,RELIANCE,0
2025-01-07,1240.8499755859375,1244.5,1221.25,1222.0,10070505,47.44895365483109,-15.285096013819157,-18.739171056626528,1239.1625061035156,1273.7740063476565,RELIANCE,0
2025-01-08,1265.5,1271.050048828125,1245.3499755859375,1249.0,19346579,53.61077737089703,-11.623211956501107,-17.315979236601446,1238.1950073242188,1272.5270068359375,RELIANCE,0
2025-01-09,1254.75,1269.75,1248.050048828125,1267.0,12794704,50.81260077479367,-9.479306077331556,-15.748644604747469,1237.022509765625,1270.9350073242188,RELIANCE,0
2025-01-10,1241.9000244140625,1256.75,1236.0,1253.8499755859375,8120332,47.613474303174456,-8.716650736378142,-14.342245831073605,1235.972509765625,1268.9730078125,RELIANCE,0
2025-01-13,1239.8499755859375,1245.25,1226.4000244140625,1230.0,13764861,47.103951166628846,-8.183330353129577,-13.1104627354848,1234.322509765625,1266.8920068359375,RELIANCE,0
2025-01-14,1238.75,1253.3499755859375,1227.25,1244.0999755859375,13095266,46.81447175040571,-7.759976762247561,-12.040365540837351,1232.8450073242188,1265.026005859375,RELIANCE,0
2025-01-15,1252.199951171875,1257.0,1241.8499755859375,1244.949951171875,9578856,50.79628247208604,-6.266926114515172,-10.885677655572918,1233.1900024414062,1263.2970043945313,RELIANCE,0
2025-01-16,1266.449951171875,1275.0,1251.300048828125,1258.9000244140625,14117603,54.66855189917622,-3.888986990343028,-9.48633952252694,1233.85,1262.5830029296876,RELIANCE,0
2025-01-17,1302.3499755859375,1326.0,1285.0,1322.25,29366277,62.64456731666744,0.8822092794646323,-7.412629762128626,1237.445001220703,1262.5240014648436,RELIANCE,0
2025-01-20,1305.449951171875,1316.0,1300.25,1316.0,14040244,63.24593486118834,4.857563847799383,-4.958591040143024,1242.4524963378906,1262.1260009765624,RELIANCE,0
2025-01-21,1273.699951171875,1313.0,1270.199951171875,1310.5,14562976,53.709100623559145,5.384037497089594,-2.8900653326965005,1245.022491455078,1261.4869995117188,RELIANCE,0
2025-01-22,1277.0999755859375,1282.9000244140625,1268.699951171875,1278.300048828125,10273590,54.5003308068627,6.006387318058842,-1.1107748025454318,1247.739990234375,1261.3539990234376,RELIANCE,0
2025-01-23,1263.6500244140625,1277.3499755859375,1261.5999755859375,1270.0,8720682,50.80116137346828,5.352603895499669,0.1819009370635883,1250.094989013672,1261.173000488281,RELIANCE,1
2025-01-24,1246.300048828125,1273.0,1243.5,1266.0,14235970,46.42383486847201,3.3953384448102497,0.8245884386129206,1251.357489013672,1260.6140014648438,RELIANCE,1
2025-01-27,1229.3499755859375,1240.449951171875,1220.0,1239.0999755859375,9536019,42.56508848010066,0.4710324519323876,0.7538772412768141,1252.289990234375,1260.16,RELIANCE,1
2025-01-28,1234.4000244140625,1244.75,1218.5,1238.0,10568025,44.05705550972597,-1.422605470180315,0.3185806989853882,1253.2374938964845,1259.4960009765623,RELIANCE,1
2025-01-29,1235.5,1242.75,1228.050048828125,1236.0,5928156,44.395870384610696,-2.8022655564880097,-0.3055885521092913,1253.9499938964843,1258.9910009765624,RELIANCE,1
2025-01-30,1253.050048828125,1257.0,1232.4000244140625,1235.550048828125,9269259,49.63682299119992,-2.4512572782007283,-0.7347222973275788,1254.5124938964843,1259.2190014648438,RELIANCE,1
2025-01-31,1265.0999755859375,1267.0,1249.0,1255.8499755859375,6584612,52.91813554136073,-1.1870685179144402,-0.8251915414449511,1255.209991455078,1260.0610009765626,RELIANCE,1
2025-02-01,1264.5999755859375,1270.550048828125,1241.0,1265.0999755859375,7118453,52.76451590961251,-0.2229654320155987,-0.7047463195590807,1257.539990234375,1260.045,RELIANCE,0
2025-02-03,1245.9000244140625,1256.0,1237.550048828125,1251.0,9252345,47.24099077792005,-0.9568070914524468,-0.7551584739377539,1257.7924926757812,1259.2230004882813,RELIANCE,0
2025-02-04,1285.199951171875,1288.800048828125,1246.5999755859375,1248.050048828125,16691069,57.3466279043236,1.614186416351913,-0.2812894958798205,1258.777490234375,1259.0130004882812,RELIANCE,0
2025-02-05,1278.199951171875,1290.5,1276.699951171875,1282.6500244140625,10112028,55.31429236569299,3.0516977239897187,0.3853079480940874,1259.9499877929688,1258.7130004882813,RELIANCE,0
2025-02-06,1281.550048828125,1288.0,1270.3499755859375,1273.699951171875,9956001,56.11585828761741,4.410420097435235,1.1903303779623169,1261.9324890136718,1258.9280004882812,RELIANCE,0
2025-02-07,1266.699951171875,1283.699951171875,1262.0,1276.1500244140625,8764283,51.68966055290946,4.240061800947615,1.8002766625593765,1263.274987792969,1258.4180004882812,RELIANCE,0
2025-02-10,1253.6500244140625,1266.5,1245.550048828125,1264.5,6970972,48.099228132036274,3.017250610188285,2.0436714520851584,1264.019989013672,1257.308000488281,RELIANCE,0
2025-02-11,1234.8499755859375,1264.550048828125,1230.0999755859375,1264.550048828125,8859714,43.42005580064234,0.5251040372904754,1.739957969126222,1263.152490234375,1255.5389990234376,RELIANCE,0
2025-02-12,1216.550048828125,1226.9000244140625,1193.3499755859375,1219.449951171875,21131654,39.40193036641539,-2.8932397601877256,0.8133184232634325,1260.6574951171874,1253.6910009765625,RELIANCE,0
2025-02-13,1216.0999755859375,1228.0,1212.0,1217.050048828125,8511216,39.30559051681706,-5.574361230407021,-0.4642175074706581,1256.3449951171874,1251.5719995117188,RELIANCE,0
2025-02-14,1217.25,1224.0,1205.449951171875,1219.0,10298145,39.71122370714153,-7.519689651475346,-1.875311936271596,1251.9349975585938,1249.6859985351562,RELIANCE,0
2025-02-17,1224.9000244140625,1227.5,1204.5,1211.0999755859375,8166683,42.465778878830136,-8.347854533509917,-3.16982045571926,1249.4950012207032,1248.2809985351562,RELIANCE,0
2025-02-18,1225.4000244140625,1229.9000244140625,1216.0999755859375,1224.8499755859375,6673250,42.65021190432067,-8.86168337802701,-4.308193040180811,1246.9100036621094,1247.0919995117188,RELIANCE,0
2025-02-19,1227.449951171875,1232.75,1217.550048828125,1219.5,6217338,43.45058701867469,-8.999741068942285,-5.246502645933106,1245.1,1246.076999511719,RELIANCE,1
2025-02-20,1233.0,1239.3499755859375,1222.0,1223.949951171875,7795582,45.66170007435828,-8.56260583685821,-5.909723284118127,1244.4349975585938,1245.4789990234376,RELIANCE,1
2025-02-21,1228.1500244140625,1240.0,1222.1500244140625,1228.699951171875,6904025,44.04112669496263,-8.5094340540536,-6.429665438105221,1244.375,1244.585,RELIANCE,1
2025-02-24,1214.550048828125,1223.25,1210.5,1216.550048828125,7172498,39.77787066882996,-9.45569997974826,-7.03487234643383,1243.382501220703,1243.51,RELIANCE,1
2025-02-25,1204.0,1221.0,1201.5,1211.0,11552182,36.8017376193575,-10.93091848924837,-7.814081574996738,1241.8075012207032,1242.6839990234375,RELIANCE,1
2025-02-27,1207.0999755859375,1215.0,1200.6500244140625,1212.800048828125,11509215,38.26338335432211,-11.714856095371944,-8.59423647907178,1239.5099975585938,1241.7609985351562,RELIANCE,1
2025-02-28,1200.0999755859375,1217.3499755859375,1193.300048828125,1202.0,23007298,36.22595973756789,-12.753954150364734,-9.426180013330372,1236.2599975585938,1241.1539990234376,RELIANCE,1
2025-03-03,1171.25,1206.449951171875,1156.0,1204.0,17944938,29.30106126000921,-15.724140660130615,-10.68577214269042,1231.5924987792969,1240.472998046875,RELIANCE,1
2025-03-04,1161.9000244140625,1174.0,1159.550048828125,1162.199951171875,11377373,27.46842221444112,-18.61788437509153,-12.272194589170644,1227.3924987792968,1239.2649975585937,RELIANCE,1
2025-03-05,1175.5999755859375,1183.0,1157.0,1161.0,8664095,33.98376900228024,-19.580019279084127,-13.733759527153342,1221.9125,1238.3219970703126,RELIANCE,1
2025-03-06,1209.5999755859375,1213.949951171875,1185.1500244140625,1197.0,14468014,46.764515096771525,-17.39844384170965,-14.466696390064604,1218.4825012207032,1238.1829956054687,RELIANCE,1
2025-03-07,1249.800048828125,1254.800048828125,1212.0,1216.0,16474965,57.292441422628535,-12.28411600288905,-14.030180312629495,1216.895001220703,1238.7579956054688,RELIANCE,1
2025-03-10,1238.4000244140625,1258.0,1235.4000244140625,1245.0,11931051,54.0293092971074,-9.046577723420569,-13.033459794787712,1215.4800048828124,1239.3119970703126,RELIANCE,0
2025-03-11,1247.300048828125,1249.5,1229.75,1240.0,10089838,56.13005978007162,-5.696976523018066,-11.566163140433783,1215.1625061035156,1239.9489990234374,RELIANCE,0
2025-03-12,1257.050048828125,1263.0,1244.0,1258.0,11977555,58.37422033796283,-2.229944511044323,-9.69891941455589,1216.272509765625,1240.665,RELIANCE,0
2025-03-13,1247.9000244140625,1264.1500244140625,1243.8499755859375,1260.050048828125,9505270,55.50463933814518,-0.2181128935424112,-7.802758110353195,1217.8400085449218,1240.7869995117187,RELIANCE,0
2025-03-17,1238.8499755859375,1257.4000244140625,1233.0999755859375,1242.1500244140625,16640917,52.742947935841045,0.6386528591633578,-6.1144759164498845,1218.977508544922,1240.5409985351562,RELIANCE,0
2025-03-18,1238.8499755859375,1238.8499755859375,1238.8499755859375,1238.8499755859375,0,52.742947935841045,1.302629983258612,-4.631054736508186,1220.0575073242187,1240.957998046875,RELIANCE,0
2025-03-19,1247.1500244140625,1253.25,1238.800048828125,1241.050048828125,16162399,55.11822865456181,2.470107351864499,-3.210822318833649,1221.170007324219,1241.0839990234374,RELIANCE,0
2025-03-20,1269.1500244140625,1273.0,1250.050048828125,1251.8499755859375,15971477,60.74965617924912,5.1116339813775085,-1.5463310587914176,1223.357507324219,1241.1569995117188,RELIANCE,0
2025-03-21,1276.3499755859375,1281.0,1270.0999755859375,1275.0,21780769,62.41188427744393,7.697308967141225,0.3023969463951108,1225.802508544922,1241.5889990234375,RELIANCE,0
2025-03-24,1302.0999755859375,1306.0,1284.25,1291.0,20299319,67.68308355374684,11.689535135849155,2.57982458428592,1229.2575073242188,1242.792998046875,RELIANCE,0
2025-03-25,1285.449951171875,1307.699951171875,1282.5999755859375,1307.699951171875,13713899,61.661694868758026,13.35592650980243,4.735044969389223,1232.1225036621097,1243.7049975585935,RELIANCE,0
2025-03-26,1273.050048828125,1293.800048828125,1268.75,1291.0,12074747,57.55504217137186,13.52013350744619,6.492062677000616,1235.0475036621094,1244.3909985351563,RELIANCE,0
2025-03-27,1278.199951171875,1285.0,1271.300048828125,1278.1500244140625,15028056,58.78281016779616,13.905528538634826,7.974755849327458,1238.757501220703,1244.9109985351563,RELIANCE,0
2025-03-28,1275.0999755859375,1295.75,1269.0,1280.0,18147129,57.700837519020645,13.801717151216051,9.140148109705176,1242.1575012207031,1245.0839990234374,RELIANCE,0
2025-04-01,1252.5999755859375,1277.9000244140625,1249.300048828125,1264.5999755859375,12099648,50.44345972191792,11.768227122312965,9.665763912226735,1244.7825012207031,1244.0889990234375,RELIANCE,0
2025-04-02,1251.1500244140625,1255.550048828125,1243.9000244140625,1247.550048828125,10142590,50.00696035876688,9.92526045778277,9.717663221337943,1248.7775024414063,1243.0030004882813,RELIANCE,0
2025-04-03,1248.699951171875,1251.800048828125,1233.050048828125,1233.050048828125,7434366,49.23172394124264,8.172784886961836,9.408687554462723,1253.117498779297,1242.5030004882813,RELIANCE,0
2025-04-04,1204.699951171875,1245.449951171875,1193.1500244140625,1241.0999755859375,17908652,37.8757730233032,3.196654056410125,8.166280854852204,1254.5724975585938,1241.055,RELIANCE,0
2025-04-07,1165.699951171875,1171.25,1114.8499755859375,1132.199951171875,22156106,31.04117174212388,-3.8495641619012986,5.763111851501503,1252.3774963378903,1239.0959985351562,RELIANCE,0
2025-04-08,1182.199951171875,1196.5999755859375,1163.300048828125,1172.0,19555040,36.27996995634008,-8.009996507736332,3.0084901796539363,1248.997491455078,1237.8139965820312,RELIANCE,0
2025-04-09,1185.3499755859375,1189.800048828125,1168.0,1169.5,10223104,37.25991464097362,-10.927028489160648,0.2213864458910195,1246.344989013672,1236.933996582031,RELIANCE,0
2025-04-11,1218.949951171875,1222.6500244140625,1195.1500244140625,1195.1500244140625,11224242,46.67945838493922,-10.40758793226246,-1.904408429739676,1244.9274841308593,1236.6249951171876,RELIANCE,0
2025-04-15,1240.0999755859375,1251.0,1237.0999755859375,1251.0,13378535,51.6048750156349,-8.194832409556739,-3.1624932257030887,1244.07998046875,1236.716994628906,RELIANCE,0
2025-04-16,1239.300048828125,1240.9000244140625,1229.0,1234.0999755859375,8248464,51.411441273356935,-6.431615460372768,-3.816317672637025,1243.6499816894532,1236.4419946289063,RELIANCE,0
2025-04-17,1274.5,1280.199951171875,1227.5999755859375,1240.199951171875,15398401,58.74041090357332,-2.1689096037355284,-3.486836058856726,1245.4324829101563,1236.6299951171875,RELIANCE,0
2025-04-21,1295.5,1300.9000244140625,1267.0,1270.0,10429964,62.38563748167871,2.870747800794561,-2.2153192869264684,1248.2649841308594,1237.2479956054688,RELIANCE,0
2025-04-22,1291.199951171875,1303.9000244140625,1286.300048828125,1300.0,13051707,61.19345326650285,6.443458421464356,-0.4835637452483035,1250.46748046875,1238.153994140625,RELIANCE,0
2025-04-23,1300.0,1306.0,1285.4000244140625,1297.0,10480888,62.76180597644962,9.871159145640831,1.5873808329295236,1252.0099792480469,1238.4499951171874,RELIANCE,0
2025-04-24,1301.5999755859375,1304.5,1290.300048828125,1292.4000244140625,10468940,63.05416545521096,12.571821193994763,3.784268905142572,1253.272479248047,1238.9179956054688,RELIANCE,0
2025-04-25,1300.4000244140625,1325.199951171875,1288.0999755859375,1303.5,14431012,62.6568531193651,14.448733290031214,5.917161782120301,1253.187481689453,1239.2949951171877,RELIANCE,0
2025-04-28,1368.800048828125,1374.5999755859375,1320.199951171875,1340.0,31104496,73.07259373373482,21.2110027397282,8.975929973641882,1257.3549865722655,1241.3369970703125,RELIANCE,0
2025-04-29,1399.699951171875,1410.9000244140625,1370.0,1371.0,32538970,76.28993755653528,28.73230574067657,12.92720512704882,1263.687481689453,1244.2579956054688,RELIANCE,0
2025-04-30,1405.0,1412.4000244140625,1369.0,1402.0,25480745,76.80192850300591,34.72042673636179,17.285849448911414,1270.0274841308594,1247.66099609375,RELIANCE,0
2025-05-02,1419.800048828125,1426.699951171875,1409.0999755859375,1414.0,13007841,78.21650092250565,40.19693082199001,21.86806572352713,1277.2624877929688,1251.72599609375,RELIANCE,0
2025-05-05,1431.300048828125,1439.5,1426.9000244140625,1431.0,12685649,79.27406527871644,44.9469333868326,26.483839256188222,1286.197491455078,1256.0299975585938,RELIANCE,0
2025-05-06,1420.9000244140625,1432.0,1410.5999755859375,1431.0,14084117,75.69501621795266,47.32659802555236,30.65239101006105,1294.684991455078,1260.102998046875,RELIANCE,0
2025-05-07,1406.0,1424.4000244140625,1402.699951171875,1420.9000244140625,13440169,70.76559437671997,47.46306725618501,34.014526259285844,1302.5499938964845,1263.7249975585937,RELIANCE,0
2025-05-08,1407.0,1420.800048828125,1398.0,1404.0999755859375,16106175,70.90255045947644,47.1088700180062,36.63339501102992,1312.664996337891,1267.3569970703124,RELIANCE,0
2025-05-09,1377.199951171875,1394.800048828125,1374.5,1385.5,13668904,61.63590599862518,43.91729996741128,38.090176002306194,1323.2399963378907,1270.3519970703126,RELIANCE,0
2025-05-12,1436.5,1439.0,1400.0,1400.0,10674081,70.02994437688965,45.64678829619834,39.601498461084624,1335.9549987792968,1274.4219970703125,RELIANCE,0
2025-05-13,1415.699951171875,1447.699951171875,1412.4000244140625,1433.5,11407896,64.68385874368803,44.822346045611766,40.64566797799006,1347.4724975585937,1278.1729956054687,RELIANCE,0
2025-05-14,1424.4000244140625,1429.9000244140625,1415.5,1420.0,5570160,65.85790585104081,44.35964247776997,41.38846287794604,1357.7450012207032,1282.3699951171875,RELIANCE,0
2025-05-15,1454.199951171875,1461.4000244140625,1412.699951171875,1425.0,20177211,69.58734544996744,45.868804580764845,42.284531218509805,1368.45,1287.373994140625,RELIANCE,0
2025-05-16,1456.4000244140625,1461.0,1447.300048828125,1453.199951171875,9036695,69.84919926070182,46.70397954025725,43.168420882859294,1379.304998779297,1292.3599951171875,RELIANCE,0
2025-05-19,1440.800048828125,1454.5999755859375,1438.199951171875,1452.0999755859375,6195791,65.54013133691396,45.58163731602076,43.65106416949159,1387.6200012207032,1297.1739965820314,RELIANCE,0
2025-05-20,1424.5999755859375,1445.0,1421.800048828125,1438.199951171875,11270560,61.31020850968305,42.89054696926769,43.498960729446814,1394.075,1302.24099609375,RELIANCE,0
2025-05-21,1429.199951171875,1436.199951171875,1418.0999755859375,1423.9000244140625,6136364,62.05899364562185,40.66031130878946,42.93123084531535,1400.975,1307.5869946289065,RELIANCE,0
2025-05-22,1409.4000244140625,1423.800048828125,1396.9000244140625,1421.199951171875,12134466,56.94987118953238,36.87012896951455,41.71901047015519,1406.445001220703,1312.2629956054689,RELIANCE,0
