Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,MA20,MA50,Ticker,Signal
2024-11-01,3926.385498046875,3940.921461805209,3918.3538583788945,3931.9536556418684,154895,31.44714489559757,-71.42555816028062,-69.87622673025437,4046.1723510742186,4220.921391601562,TCS,0
2024-11-04,3906.62646484375,3933.9737869859623,3856.4651665950405,3908.7454107378453,2269192,30.00170266968168,-73.79927041362771,-70.66083546692904,4031.473693847656,4211.285551757813,TCS,0
2024-11-05,3913.72216796875,3928.159486802753,3883.911123193089,3883.911123193089,967590,31.224259953359592,-74.25196015868778,-71.3790604052808,4018.093273925781,4201.033666992187,TCS,0
2024-11-06,4079.57958984375,4089.5822073155864,3917.5652886357793,3945.5039990332534,3792017,52.22741840972056,-60.52966393862107,-69.20918111194885,4013.020471191406,4194.203129882812,TCS,0
2024-11-07,4090.66650390625,4144.769757867758,4025.7721926964314,4109.193987227991,3724349,53.25506630942699,-48.2043542234569,-65.00821573425047,4009.757922363281,4187.419340820313,TCS,0
2024-11-08,4086.8232421875,4109.243118907964,4057.8990412562157,4094.7071548804106,1648039,52.83081140522978,-38.30502014813192,-59.66757661702676,4010.1470581054687,4180.445629882813,TCS,0
2024-11-11,4137.7734375,4172.856465867137,4057.8992541224643,4068.296453249154,1406487,57.64776887616428,-26.048204136573982,-52.94370212093621,4013.700634765625,4173.666108398437,TCS,0
2024-11-12,4136.49169921875,4156.792870167602,4103.921478145864,4154.821892040448,1587640,57.48871831038807,-16.25068690623266,-45.605099077995504,4018.1658325195312,4167.503911132812,TCS,0
2024-11-13,4090.12451171875,4135.85110669316,4071.104284630096,4117.471832433764,1098813,51.9092414720163,-12.088183384954393,-38.90171593938729,4021.386706542969,4160.585415039062,TCS,0
2024-11-14,4085.7392578125,4099.634750682591,4056.7168918647276,4074.9975226135857,1825432,51.4011378862491,-9.039026426218244,-32.92917803675348,4023.6976928710938,4154.230024414062,TCS,0
2024-11-18,3961.17333984375,4151.865475994954,3932.2984618056635,4151.865475994954,3313944,39.55665071962073,-16.48395928595528,-29.64013428659384,4018.595324707031,4145.448198242188,TCS,0
2024-11-19,3980.932373046875,4072.188515474592,3955.8517246360525,3961.5673686951022,1776233,41.84580832146485,-20.55281333038965,-27.822670095353004,4016.6095581054688,4137.439052734375,TCS,0
2024-11-21,4013.749267578125,4033.064709051959,3965.6080301184593,3986.204655506895,2384347,45.535238151537456,-20.888569917349287,-26.435850059752266,4019.435461425781,4130.227817382813,TCS,0
2024-11-22,4183.0068359375,4193.206743644381,3995.1725304474053,4011.9258439692617,3096553,59.726787319983416,-7.411552446357746,-22.63099053707336,4028.223547363281,4125.255444335938,TCS,0
2024-11-25,4252.48388671875,4265.295244341108,4190.496721846663,4217.89312489922,4052167,63.88648630076112,8.774155349035027,-16.349961359851683,4041.389685058594,4122.232963867187,TCS,0
2024-11-26,4289.53857421875,4303.236776393483,4247.45799740418,4258.347459420346,2060669,65.90891366234197,24.31120455797236,-8.217728176286874,4055.933056640625,4119.197563476562,TCS,0
2024-11-27,4269.6806640625,4313.879947019853,4261.304006601975,4295.697961602462,1558993,63.845397606257,34.62294880256195,0.3504072194828902,4067.842687988281,4115.668637695312,TCS,0
2024-11-28,4183.302734375,4276.973765406798,4171.575509903601,4256.327575543031,2558544,55.67935195553126,35.416840086898446,7.363693792966002,4076.202099609375,4110.596010742188,TCS,0
2024-11-29,4208.8759765625,4236.32194265591,4134.767008032492,4158.76376247456,2017425,57.41594057660211,37.67525468545955,13.426005971464711,4085.377001953125,4106.184282226563,TCS,0
2024-12-02,4214.59130859375,4225.973994918185,4168.667426338619,4208.037903180413,1670944,57.81377455774971,39.47124412345693,18.63505360186316,4100.563366699219,4105.022915039062,TCS,0
2024-12-03,4240.31298828125,4262.240119532022,4203.554439381881,4251.744757442165,2010905,59.64118364674228,42.48041549156369,23.40412597980326,4116.259741210937,4105.359077148438,TCS,0
2024-12-04,4291.2138671875,4323.29182780231,4226.812054865757,4250.9565390895195,3302642,63.05206002900464,48.41439006033397,28.406178795909405,4135.489111328125,4106.934458007812,TCS,0
2024-12-05,4399.2724609375,4423.860606665184,4296.732511708666,4336.940274844479,3746747,69.03503130575345,61.13184325455222,34.95131168763797,4159.766625976563,4110.993452148437,TCS,0
2024-12-06,4380.9912109375,4400.208245829701,4348.7164472082895,4388.382378203731,1842087,67.0566951246673,68.94066734398712,41.7491828189078,4174.83720703125,4114.631772460937,TCS,0
2024-12-09,4387.544921875,4404.544607771133,4351.47592686491,4366.160098479674,2066639,67.41717857695375,74.79584643649014,48.35851554242427,4189.681127929687,4118.3333349609375,TCS,0
2024-12-10,4368.2294921875,4428.590699209594,4348.076528927836,4361.922458223545,2087828,65.15429105988298,76.99003114715197,54.084818663369816,4203.751440429687,4121.299584960938,TCS,0
2024-12-11,4363.20361328125,4384.095692071247,4343.050170070465,4367.539668788923,1635256,64.54718851425702,77.43081764706221,58.7540184601083,4215.02294921875,4123.846791992188,TCS,0
2024-12-12,4390.3046875,4419.918441323063,4361.774586688044,4365.765624909234,1914642,66.36706918646031,79.0556697696029,62.814348722007225,4227.713598632812,4127.726430664063,TCS,0
2024-12-13,4408.9794921875,4429.674762836589,4330.63311044452,4370.594981296335,1967048,67.60123888989745,80.91751075498905,66.4349811286036,4243.65634765625,4131.598129882813,TCS,0
2024-12-16,4351.1318359375,4410.063893929993,4333.19574114194,4394.2960677170595,1646224,60.22853412552455,76.83945335601857,68.51587557408659,4256.9259765625,4135.397221679687,TCS,0
2024-12-17,4265.689453125,4368.623979293737,4255.341817856936,4346.0068125866355,3225027,51.32480807584282,65.95281427655755,68.00326331458079,4272.151782226562,4137.104057617187,TCS,0
2024-12-18,4284.7587890625,4298.703363293438,4227.354050201463,4249.133455090055,1575404,52.99497799620854,58.19299775886975,66.0412102034386,4287.343103027344,4138.787241210937,TCS,0
2024-12-19,4209.9111328125,4300.674782551446,4200.154886167338,4219.864669772065,3015763,46.282307791196615,45.47944816229028,61.92885779520894,4297.151196289063,4139.358852539062,TCS,0
2024-12-20,4109.78466796875,4318.412885998388,4092.2431558896187,4266.181967934054,4116989,39.14002482910298,27.013109280997924,54.94570809236674,4293.490087890625,4137.933833007813,TCS,0
2024-12-23,4097.958984375,4155.807384938678,4055.1888552154614,4139.1031528173025,2195338,38.38655947047916,11.293978881839394,46.21536225026127,4285.763842773437,4136.774663085937,TCS,0
2024-12-24,4118.85107421875,4156.792398864623,4097.9585159614135,4097.9585159614135,1181886,40.563447626966855,0.5163200223787499,37.075553804684766,4277.229467773437,4137.570874023438,TCS,0
2024-12-26,4108.6025390625,4139.004972823218,4083.028905459881,4118.851529054263,1208464,39.820208139103656,-8.75114564946216,27.910213913855383,4269.175561523438,4138.40888671875,TCS,0
2024-12-27,4104.41455078125,4120.281022212358,4087.069845636607,4102.591299628717,858100,39.50168725865513,-16.246336957249696,19.078903739634367,4265.23115234375,4139.553422851563,TCS,0
2024-12-30,4098.451171875,4138.363473562099,4052.3304824037696,4090.7645506950503,1527169,39.02302744050069,-22.409205536132504,10.781281884480991,4259.709912109375,4141.008305664062,TCS,0
2024-12-31,4035.380615234375,4079.875590257681,3973.5411772675748,4074.997226975595,1555429,34.290395198408405,-32.013557738370764,2.2223139599106414,4250.749377441406,4140.92552734375,TCS,0
2025-01-01,4052.77490234375,4074.0120002878075,4026.166455648151,4034.986535105386,763161,36.57497889326334,-37.7859297771156,-5.779334787494607,4241.372473144531,4140.716611328125,TCS,0
2025-01-02,4115.15576171875,4122.3005570902305,4037.499419676703,4060.2147490346047,1720835,44.08339626109058,-36.90158370602239,-12.003784571200164,4232.569567871094,4142.6067724609375,TCS,0
2025-01-03,4040.406494140625,4119.295181980029,4032.9169216558203,4119.295181980029,1791953,38.241393403508894,-41.7510936428107,-17.95324638552227,4214.62626953125,4144.270278320312,TCS,0
2025-01-06,4035.577880859375,4089.4347641535296,4007.392796245949,4045.925516451322,2085593,37.892063995760495,-45.45995982492059,-23.454589073401934,4197.355603027344,4144.83693359375,TCS,0
2025-01-07,3969.845703125,4080.269802492842,3953.3387610597765,4055.2384761375806,2669054,33.41690978733175,-53.09129696834816,-29.38193065239118,4176.470642089844,4144.450625,TCS,0
2025-01-08,4048.783447265625,4066.128152200564,3959.4489538302996,3976.349996178194,2181277,42.23925245111359,-52.16820776786926,-33.9391860754868,4160.49833984375,4145.45287109375,TCS,0
2025-01-09,3980.242919921875,4077.7076998881107,3966.889493919747,4041.490973896717,2392472,37.58278713487251,-56.3181006579598,-38.41496899198141,4141.350305175782,4144.42796875,TCS,0
2025-01-10,4203.75146484375,4234.646644233189,4109.4895290789855,4139.054201950057,7894300,55.00304697164336,-41.09789804921456,-38.95155480342804,4132.022644042969,4148.180708007812,TCS,1
2025-01-13,4228.83203125,4260.219952785728,4166.056188178543,4183.400891174992,4003771,56.4711461014191,-26.7041568270588,-36.5020752081542,4123.015270996094,4152.249790039063,TCS,1
2025-01-14,4171.62451171875,4251.301403019245,4157.827664089084,4239.5741787732,3441709,52.28111205157243,-19.686251081969203,-33.1389103829172,4114.039904785156,4157.465,TCS,0
2025-01-15,4187.9345703125,4194.685266878148,4146.396301039106,4156.793018552642,1653474,53.34399535015783,-12.66245984307352,-29.043620274948463,4110.152160644531,4162.695981445312,TCS,0
2025-01-16,4145.26220703125,4231.689785201745,4131.022179634115,4198.183159049705,2637705,50.1939111390991,-10.419251130270824,-25.31874644601293,4103.177331542969,4167.468696289063,TCS,1
2025-01-17,4074.13818359375,4109.996975792013,4050.1831231881365,4109.305296575243,1761466,45.38343272840549,-14.216724793257526,-23.09834211546185,4096.388684082031,4170.677016601562,TCS,1
2025-01-20,4028.203857421875,4095.3765671125325,4018.6218817831777,4095.3765671125325,1287799,42.54737099846781,-20.694216220495942,-22.61751693646867,4092.309643554688,4169.649501953125,TCS,1
2025-01-21,3986.76416015625,4061.0000534758,3980.9852141832826,4045.4910526126155,1971591,40.1120452982417,-28.839073203533644,-23.861828189881667,4086.74990234375,4167.571455078125,TCS,1
2025-01-22,4106.04541015625,4112.515552783079,3995.0123315030273,4000.7418371831222,2409223,49.13667445028712,-25.376407612426192,-24.164744074390573,4086.109619140625,4167.9558984375,TCS,1
2025-01-23,4095.03125,4140.372895807769,4089.6965415052296,4117.306793192179,1822998,48.41123703281834,-23.25292560778462,-23.982380381069383,4085.4310546875,4167.1010546875,TCS,1
2025-01-24,4101.84765625,4127.185594847985,4054.0856106405295,4054.0856106405295,1910099,48.91391010094256,-20.78047937215069,-23.342000179285648,4085.3027099609376,4166.408173828125,TCS,1
2025-01-27,4015.70751953125,4105.7984925327555,3991.900780466966,4052.1094279008153,1551782,43.18702388656538,-25.47814089875192,-23.769228323178904,4081.16552734375,4164.919833984375,TCS,0
2025-01-28,3991.16015625,4052.1096856868503,3979.306105487386,4021.2892019383103,2468272,41.68909026773988,-30.826489981644954,-25.18068065487212,4078.9545043945313,4163.028251953125,TCS,0
2025-01-29,4049.93603515625,4057.8884165262934,4004.693270083929,4004.693270083929,1217089,46.47611716815626,-29.976818837752944,-26.139908291448283,4078.812561035156,4164.803505859375,TCS,0
2025-01-30,4050.18310546875,4079.6701524518658,4009.1386486944825,4050.035026306533,1531251,46.49600138116925,-28.94979659082628,-26.701885951323884,4075.563928222656,4166.188520507812,TCS,0
2025-01-31,4062.3828125,4078.237893678919,4035.5631210153647,4060.012098983697,1492943,47.5324905434673,-26.84204131691422,-26.729917024441956,4076.662744140625,4167.16119140625,TCS,0
2025-02-01,4023.610595703125,4085.5974046676292,4006.6692774506637,4062.9760202550738,437172,44.576899780743965,-27.97771426483132,-26.979476472519828,4076.064379882812,4163.9732666015625,TCS,0
2025-02-03,4019.165283203125,4027.4138234847605,3950.066092547816,3981.874414467155,1265713,44.23726795841626,-28.90326399023843,-27.36423397606355,4078.530358886719,4159.30689453125,TCS,1
2025-02-04,4057.09814453125,4068.754917393804,4016.597044877319,4034.03228171527,2547132,47.88607021509475,-26.27304462083293,-27.145996105017428,4078.94609375,4154.6580859375,TCS,1
2025-02-05,4041.34228515625,4099.525820208286,4026.4258417274636,4099.525820208286,1693912,46.52431987205775,-25.169801194706903,-26.750757122955328,4082.001062011719,4150.091318359375,TCS,1
2025-02-06,4033.09375,4089.1535308615516,4002.2732667297546,4055.468173998699,2284536,45.79017791789709,-24.676604150296495,-26.335926528423563,4073.4681762695313,4147.087138671875,TCS,1
2025-02-07,3980.392578125,4040.2556308848625,3959.2529507546524,4040.2556308848625,1548940,41.30545564239579,-28.213063434301603,-26.71135390959917,4061.046203613281,4142.517470703125,TCS,1
2025-02-10,3987.850830078125,4002.7178337412574,3965.5258456983292,3990.8637829009576,1339511,42.16868803564212,-30.067316980389023,-27.382546523757146,4051.85751953125,4137.982661132813,TCS,0
2025-02-11,3915.343505859375,3990.863637094394,3906.8974467099824,3969.526249892905,1810908,36.542011439044416,-36.96149229485445,-29.29833567797661,4038.2279663085938,4131.483271484375,TCS,0
2025-02-12,3902.1064453125,3972.83571115218,3892.228069702002,3922.801835153518,1678002,35.6078918340048,-42.997645963262585,-32.038197735033805,4026.070178222656,4123.701123046875,TCS,0
2025-02-13,3862.593017578125,3935.989398017966,3854.789197163407,3919.739518058658,2277310,32.903958266757186,-50.38889283369463,-35.70833675476597,4015.492919921875,4112.967534179687,TCS,0
2025-02-14,3886.992431640625,3899.982398124333,3852.56619875504,3877.2621359265468,1681975,36.129265145936834,-53.659131364418045,-39.29849567669639,4008.4323486328126,4103.08755859375,TCS,0
2025-02-17,3857.01171875,3886.152926511077,3809.299116791676,3809.5955162912987,1799806,33.968545898047424,-58.00140780723496,-43.039078102804105,4001.9447265625,4092.47689453125,TCS,0
2025-02-18,3826.092529296875,3876.669765987123,3817.4983904443516,3850.9859884863977,2149879,31.85282673377506,-63.208979588526745,-47.07305839994864,3987.9470825195312,4081.6341552734375,TCS,0
2025-02-19,3738.076171875,3827.82106864859,3722.319970005145,3825.1045153843083,4366672,26.745913556305357,-73.58990360366488,-52.37642744069189,3970.099328613281,4069.1316064453126,TCS,0
2025-02-20,3733.43310546875,3741.928604788681,3705.675015273267,3715.7509099558138,2888572,26.50450295007839,-81.25486186327544,-58.1521143252086,3951.678601074219,4055.994174804688,TCS,0
2025-02-21,3739.953125,3770.5760903658215,3729.0869114830957,3730.173629303301,1833931,27.494195656564926,-85.81407419109564,-63.68450629838601,3937.890881347656,4042.6136474609375,TCS,0
2025-02-24,3630.895751953125,3717.4301755985084,3625.3637652705784,3697.6239847229253,2508516,22.12694464317768,-97.10790193667616,-70.36918542604406,3919.8776611328126,4028.20892578125,TCS,0
2025-02-25,3585.40576171875,3613.5096912637337,3577.2066619706934,3580.911052714881,4101954,20.3430377356226,-108.4785308507794,-77.99105451099113,3896.6511474609374,4014.603251953125,TCS,0
2025-02-27,3568.612548828125,3593.752965954935,3556.9065775254853,3567.772790451682,3823856,19.7112551500191,-117.49055019241132,-85.89095364727518,3872.572619628906,4000.2803271484377,TCS,0
2025-02-28,3440.88525390625,3556.215291484246,3414.954517405844,3541.348287656423,7085018,15.713916875864273,-133.4013974174591,-95.39304240131196,3841.4977416992183,3984.899809570312,TCS,0
2025-03-03,3450.56591796875,3480.398563015721,3433.871319078812,3442.6137776512555,4990439,17.086342487024154,-143.57467036181288,-105.02936799341217,3812.8455078125,3971.715434570313,TCS,0
2025-03-04,3489.091796875,3507.811270911589,3422.1658003657744,3431.747776723982,2797737,22.49506134599315,-146.8357152873832,-113.39063745220636,3786.341833496094,3959.538090820312,TCS,0
2025-03-05,3503.9091796875,3556.5609685813047,3478.0278844831014,3478.0278844831014,2501894,24.534087477489702,-146.53531008690516,-120.01957197914612,3758.6823852539055,3947.239252929688,TCS,0
2025-03-06,3557.795654296875,3565.550034007974,3493.092297722642,3513.738005107593,2786513,31.58341606609595,-140.3313956722568,-124.08193671776829,3734.505053710937,3936.223115234375,TCS,0
2025-03-07,3567.27880859375,3580.9110146215976,3530.926339576579,3556.2150765897245,2051315,32.773547294367745,-133.11506984026346,-125.88856334226732,3711.214306640625,3925.480400390625,TCS,0
2025-03-10,3545.990966796875,3578.0464882486435,3539.0269050026495,3562.6361259918417,1004626,31.45094092900274,-127.64244786634072,-126.239340247082,3689.494226074218,3914.4311962890624,TCS,0
2025-03-11,3531.815673828125,3545.1020407658093,3494.623445019518,3514.7260358188087,1995450,30.566363162065244,-123.03095888865164,-125.59766397539596,3666.692468261719,3904.3598974609376,TCS,0
2025-03-12,3463.555908203125,3525.8391128612507,3444.4413966520915,3521.640803348143,3174167,26.67560617204417,-123.46113020796976,-125.17035722191072,3644.103088378906,3892.575517578125,TCS,0
2025-03-13,3468.34716796875,3481.4360158451636,3441.724993541169,3459.7035891824394,1693004,27.37440098590237,-122.00898581635464,-124.53808294079953,3622.415124511719,3879.639345703125,TCS,0
2025-03-17,3455.159423828125,3487.5111042781473,3435.057073961186,3446.565285194742,2690906,26.622340275629146,-120.5328638362348,-123.73703911988656,3602.0434448242186,3867.934404296875,TCS,0
2025-03-18,3455.159423828125,3455.159423828125,3455.159423828125,3455.159423828125,0,26.622340275629146,-118.00276412148288,-122.59018412020583,3580.451794433594,3856.32603515625,TCS,0
2025-03-19,3454.56689453125,3503.8598932625678,3420.634577218764,3503.8598932625678,3051244,26.584282631230195,-114.72299871484392,-121.01674703913346,3560.329553222656,3846.020458984375,TCS,0
2025-03-20,3519.813232421875,3535.4211137803227,3469.285438744659,3469.285438744659,2845192,37.225890052089085,-105.64116127147508,-117.94162988560178,3545.015588378906,3835.4410546875,TCS,0
2025-03-21,3534.581787109375,3572.267694804508,3422.857258900137,3432.735634827699,4161925,39.36821372955716,-96.14375536474472,-113.5820549814304,3534.840869140625,3826.52783203125,TCS,0
2025-03-24,3584.81298828125,3605.360057323045,3523.2214624383355,3556.215139766549,1834751,46.105282426368014,-83.60006511225947,-107.5856570075962,3527.40986328125,3814.1490625,TCS,0
2025-03-25,3613.2626953125,3664.877205825815,3593.752904257228,3600.6677669097294,3135390,49.52607402891813,-70.55018797049979,-100.17856320017694,3521.075341796875,3801.83767578125,TCS,0
2025-03-26,3591.57958984375,3635.7358773567735,3581.7506550649064,3603.3841996001006,1734499,47.073697793105936,-61.2516409256541,-92.39317874527238,3519.1095336914063,3790.23677734375,TCS,0
2025-03-27,3606.79248046875,3618.449012006768,3566.5875396807087,3570.884729570523,2528474,48.98244231966594,-52.054866171993126,-84.32551623061653,3520.1788696289063,3778.613935546875,TCS,0
2025-03-28,3562.290283203125,3616.4238291582196,3548.2135981206075,3606.5948937734543,2051919,43.985129641409245,-47.806230848610994,-77.02165915421543,3519.862756347656,3766.954497070312,TCS,0
2025-04-01,3507.613525390625,3540.4096829245336,3482.1272690594255,3529.2470706788267,2618493,38.75375460154421,-48.29440629426699,-71.27620858222573,3523.199169921875,3755.62400390625,TCS,0
2025-04-02,3500.846923828125,3520.7519956565757,3487.1160780114287,3500.8963639411054,1764313,38.14904593245486,-48.666302209162495,-66.75422730761309,3525.713220214844,3745.076865234375,TCS,0
2025-04-03,3361.75927734375,3459.407116080848,3354.8444144618065,3448.5409029806515,4537821,28.35495705418083,-59.49838274854165,-65.3030583957988,3519.3465942382813,3732.576767578125,TCS,0
2025-04-04,3259.271240234375,3358.301958396606,3255.4187701110422,3321.702768711085,5317367,23.55596013951913,-75.4826951599307,-67.33898574862519,3507.114697265625,3715.6412841796873,TCS,0
2025-04-07,3234.2294921875,3251.368328518194,3018.8809120553065,3062.296322980731,6623955,22.55163206313543,-89.1434475183487,-71.6998781025699,3490.936389160156,3698.4252490234376,TCS,0
2025-04-08,3252.899658203125,3308.2680019006634,3215.70767038631,3261.889076504213,5557558,25.11515352766108,-97.34107845867447,-76.82811817379081,3475.217431640625,3681.4462890625,TCS,0
2025-04-09,3207.113525390625,3230.228827873871,3172.9836893878546,3220.89381114684,2990265,23.09615996603553,-106.3068787820498,-82.72387029544262,3458.2735595703125,3665.274409179688,TCS,0
2025-04-11,3192.197021484375,3258.8266155521846,3167.0071641277755,3249.5410391127716,7108961,22.462615380791576,-113.30981235234869,-88.84105870682383,3441.292626953125,3649.295146484375,TCS,0
2025-04-15,3208.69384765625,3274.08864453866,3199.2107519795586,3274.08864453866,3512160,24.9156564986466,-116.18917517175124,-94.3106819998093,3428.549523925781,3632.470302734375,TCS,0
2025-04-16,3233.982421875,3238.23017131478,3189.7272541040916,3208.693685671263,2384391,28.64250635724544,-115.103670888343,-98.46927977751604,3416.8312866210936,3616.1462890625,TCS,0
2025-04-17,3258.77734375,3263.420373380785,3178.8613788302714,3206.0269126767075,2932346,32.19611945908012,-110.96353933851242,-100.96813168971532,3407.012182617188,3600.0741796875,TCS,0
2025-04-21,3281.201171875,3313.20701075186,3244.15726522527,3250.084290289227,2432946,35.332634803003415,-104.66650936398946,-101.70780722457016,3398.3142700195312,3585.225991210937,TCS,0
2025-04-22,3274.088623046875,3293.3514549412,3254.9246713743637,3282.18908375484,2710498,34.783017608065265,-99.1075409501368,-101.1877539696835,3389.2903564453127,3570.3244580078126,TCS,0
2025-04-23,3371.489501953125,3379.293321999538,3296.7102488988207,3324.0733003434707,3543923,46.95248632071205,-85.85292246869813,-98.12078766948645,3381.874169921875,3556.61228515625,TCS,0
2025-04-24,3360.228271484375,3370.9956041985065,3346.4971849798935,3359.734352714529,2252175,45.88637555722018,-75.38820076173079,-93.57427028793532,3373.156494140625,3542.9900048828126,TCS,0
2025-04-25,3406.06396484375,3435.5015728669696,3363.5869490408845,3378.404512693047,2742991,50.78468937833637,-62.67381134143079,-87.39417849863442,3364.21904296875,3530.449409179688,TCS,0
2025-04-28,3401.618408203125,3415.7445325916697,3363.5866647108005,3393.2217895100143,1593296,50.30903337609572,-52.35279495963368,-80.38590179083427,3353.636828613281,3518.87392578125,TCS,0
2025-04-29,3430.265869140625,3452.492213865078,3388.6778120988047,3412.9787121327167,1578332,53.34175961388725,-41.38464797649249,-72.58565102796591,3345.571142578125,3507.7222265625,TCS,0
2025-04-30,3411.694580078125,3467.2110034862103,3325.061273098265,3429.772055911222,2809332,51.16183019277171,-33.80122085820176,-64.82876499401308,3335.8162475585937,3497.649248046875,TCS,0
2025-05-02,3389.270751953125,3449.034925807151,3378.40453852512,3429.772092912052,1721761,48.58024091516791,-29.26338566315189,-57.71568912784085,3327.1652709960936,3487.392534179688,TCS,0
2025-05-05,3412.287353515625,3461.8767511097926,3404.4832920390604,3408.0396037462647,1284443,51.296773609277096,-23.538533625996934,-50.88025802747207,3322.398962402344,3478.3864208984373,TCS,0
2025-05-06,3417.91796875,3430.759857071893,3395.1977047958817,3417.91796875,1324763,51.96533151858408,-18.335839405814117,-44.371374303140485,3318.2525146484377,3469.004931640625,TCS,0
2025-05-07,3403.19921875,3417.4239829127787,3378.997198925932,3378.997198925932,1477128,50.03190316532366,-15.22484433979298,-38.54206831047098,3320.32451171875,3459.928681640625,TCS,0
2025-05-08,3406.952880859375,3434.7112128994936,3386.998610284149,3406.063923519544,2543591,50.53733296252517,-12.314515110227148,-33.29655767042222,3327.70859375,3451.545888671875,TCS,0
2025-05-09,3398.45751953125,3404.285664518617,3356.7708237929633,3357.659781105859,2531757,49.32138590281784,-10.57169892394768,-28.75158592112731,3335.919995117188,3444.753515625,TCS,0
2025-05-12,3576.366943359375,3586.344199009816,3459.604594038759,3462.370587392757,2228678,67.1479223125549,5.1064353042856965,-21.97998167604471,3352.093359375,3441.6121923828123,TCS,0
2025-05-13,3472.2490234375,3578.935479918652,3467.803754417452,3576.3670057941126,3062887,54.962974303182925,9.025977793558011,-15.778789782124164,3365.350134277344,3436.2581103515627,TCS,0
2025-05-14,3505.5390625,3517.689512589028,3465.9269214811093,3478.1760106222882,2119499,57.61154858050983,14.649599922121524,-9.693111841275028,3381.017236328125,3433.7509765625,TCS,0
2025-05-15,3536.359619140625,3556.21525075921,3471.360099994329,3520.653098251618,3548330,59.95931461335335,21.34724457056564,-3.4850405589068947,3397.400524902344,3432.7700537109376,TCS,0
2025-05-16,3517.98583984375,3550.1891985825587,3502.970757638989,3550.1891985825587,1666727,57.9004311630186,24.88569892876376,2.189107338627236,3411.600695800781,3431.75751953125,TCS,0
2025-05-19,3476.002685546875,3506.823167687793,3461.0862426467947,3506.823167687793,2537377,53.3892508830992,24.02531098710233,6.556348068322255,3422.461962890625,3432.4598681640623,TCS,0
2025-05-20,3455.752197265625,3514.726051583229,3451.5044475075333,3488.8447556489973,2038374,51.312535508865366,21.462001586018687,9.537478771861542,3431.189514160156,3432.56359375,TCS,0
2025-05-21,3482.917724609375,3493.9814570703943,3455.752191652226,3465.334167770128,1440153,53.90291807816383,21.37618014437476,11.905219046364186,3441.630969238281,3432.440112304688,TCS,0
2025-05-22,3434.711181640625,3455.2582510362627,3409.323804689904,3452.492257645667,2034383,48.92809553273097,17.219801739375725,12.968135584966491,3444.792053222656,3431.05615234375,TCS,0
